text,label,score,all_labels,all_scores,text_short
"GRI 405-1 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 106 Um die nachhaltige Erhöhung der Frauenanteile im Manage ment zu erreichen, arbeiten wir kontinuierlich an der weiteren Integration von Diversity und Geschlechtergerechtigkeit in HR-Prozesse.",fragwürdige Nachhaltigkeitsaussage,0.49908605217933655,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.49908605217933655, 0.28424879908561707, 0.2166650891304016]",GRI 405-1 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | L
"Die Schu lungsteilnehmer erarbeiteten ein Verständnis dafür, warum Vielfalt und Inklusion für das Unternehmen wichtig sind, welche Gestaltungsansätze und Aktivitäten entwickelt werden können und was die Verantwortung als Führungskraft kon kret bedeutet. Bis zum 31. Dezember 2023 wurden konzernund weltweit 94 % der Führungskräfte von Gesellschaften mit über 1.000 Beschäftigten geschult.",konkrete Maßnahme,0.47717905044555664,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.47717905044555664, 0.3688642978668213, 0.15395669639110565]","Die Schu lungsteilnehmer erarbeiteten ein Verständnis dafür, warum Vielfalt und Inklusion für das Unternehmen wichtig sind, welche Gestaltungsansätze "
"Menschen in der Transformation 94 % unserer Führungskräfte haben am Diversity Wins @ Volkswagen Programm teilgenommen.3 Förderung von Netzwerken Der Volkswagen Konzern unterstützt die Bildung von Mitar beiternetzwerken, um die Eigeninitiative und die Bereitschaft zur Übernahme von Verantwortung zu fördern. Dazu zählt beispielsweise das LGBTQIA*-&-friends-Netzwerk „We Drive Proud“.",fragwürdige Nachhaltigkeitsaussage,0.39893409609794617,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.39893409609794617, 0.35801681876182556, 0.24304912984371185]",Menschen in der Transformation 94 % unserer Führungskräfte haben am Diversity Wins @ Volkswagen Programm teilgenommen.3 Förderung von Netzwerken Der V
"Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 107 Inklusion am Arbeitsplatz Wir übernehmen gesellschaftliche Verantwortung, indem wir Werkstätten für Menschen mit Behinderung unterstützen. In verschiedenen Konzerngesellschaften haben wir hierfür im Jahr 2023 Aufträge in Höhe von rund 11,97 Mio. € vergeben. Aber auch intern setzen wir uns für Inklusion ein.",vage Behauptung,0.3619154691696167,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.3619154691696167, 0.3307251036167145, 0.30735939741134644]",Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette
"In der Volkswagen AG lag die Quote von Beschäftigten mit einer Behinderung im Jahr 2023 bei 8,7 %. Unsere Verantwortung, die Mitarbeiter möglichst ihr ganzes Berufsleben lang in wertschöpfenden Tätigkeiten zu halten, erstreckt sich zudem auf die Bedürfnisse von Beschäftigten mit Leistungseinschränkungen. Denn gerade diese Mitarbei tergruppen können durch individuelle Formen der Arbeits organisation ein deutlich höheres Leistungs- und Zufrieden heitsniveau erreichen.",konkrete Maßnahme,0.37096571922302246,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.37096571922302246, 0.35781657695770264, 0.2712177038192749]","In der Volkswagen AG lag die Quote von Beschäftigten mit einer Behinderung im Jahr 2023 bei 8,7 %. Unsere Verantwortung, die Mitarbeiter möglichst ihr"
"GRI 401-2 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte Kennzahlen Vielfalt Einheit 2023 2022 Hinweise und Kommentare Diversity-Index aktive Belegschaft1 Frauenanteil im Management | GRI 405-1 Zielwert Frauenanteil im Management in % 17,9 17,0 Ist-Wert Frauenanteil im Management in % 19,2 17,2 Ist-Wert Sub-Index Frauenanteil | Gewichtung 0,50 158 142 Internationalisierung im Top-Management | GRI 405-1 Zielwert Internationalisierung im Top-Management in % 23,2 22,3 Ist-Wert Internationalisierung im Top-Management in % 25,6 23,4 Ist-Wert Sub-Index Internationalisierung im Top-Management | Gewichtung 0,50 150 138 Kumulierter Diversity-Index-Wert Zielwert Kumulierter Diversity-Index-Wert Wert 142 136 Ist-Wert Kumulierter Diversity-Index-Wert Wert 154 140 Frauenanteil (nach deutscher Rechtslage: Führungspositionen-Gesetz) | GRI 405-1 Ist-Wert Frauenanteil in der ersten Führungsebene2 in % 15,3 14,2 Volkswagen AG, aktive Belegschaft1 Ist-Wert Frauenanteil in der zweiten Führungsebene3 in % 21,5 19,7 Volkswagen AG, aktive Belegschaft1 Diskriminierung Kündigungen aufgrund von Verstößen im Bereich Diskriminierung Anzahl 32 14 Basis: 378 Gesellschaften mit jeweils mehr als 5 Mitarbeitern (Vorjahr: 110 Gesellschaften mit jeweils mehr als 500 Mitarbeitern) 108 1 Definition aktive Belegschaft: Gesamtbelegschaft ohne Auszubildende, ohne Mitarbeiter in passiver Phase der Altersteilzeit.",fragwürdige Nachhaltigkeitsaussage,0.45007550716400146,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.45007550716400146, 0.32791680097579956, 0.2220076620578766]",GRI 401-2 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | L
"Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 109 GRI 2-23, 2-24, 205-1 Integrität und Compliance: Fundament für unternehmerischen Erfolg Integrität und Compliance (I&C) haben hohe Priorität im Volkswagen Konzern. Sie bilden die Grundlage für korrektes und wertebasiertes Handeln.",konkrete Maßnahme,0.39333823323249817,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.39333823323249817, 0.3220578730106354, 0.28460386395454407]",Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette
"Ein solches Verhalten muss für alle Mitarbeiter des Konzerns selbstverständlich sein. Deshalb haben wir I&C zu einem wesentlichen Element unserer Konzernstrategie NEW AUTO gemacht und als eines von sechs Fokusthemen unseres Nachhaltigkeitsprogramms de finiert. Strategisch wie operativ sollen I&C als Steuergrößen und Handlungsfelder den gleichen Rang in unserem Unter nehmen einnehmen wie Umsatz, Ergebnis, Produktqualität oder Arbeitgeberattraktivität.",konkrete Maßnahme,0.4554261863231659,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4554261863231659, 0.28727293014526367, 0.25730085372924805]",Ein solches Verhalten muss für alle Mitarbeiter des Konzerns selbstverständlich sein. Deshalb haben wir I&C zu einem wesentlichen Element unserer Konz
Wir wollen als Vorbild für I&C vorangehen und Verantwortung übernehmen – als Unternehmen und als Teil der Gesellschaft.,vage Behauptung,0.4161198139190674,"['vage Behauptung', 'konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage']","[0.4161198139190674, 0.34282079339027405, 0.24105943739414215]",Wir wollen als Vorbild für I&C vorangehen und Verantwortung übernehmen – als Unternehmen und als Teil der Gesellschaft.
"Wir müssten auch mit juristischen Konsequenzen und Bußgeldern rechnen. Aus I&C-Sicht ergeben sich aus unserer Geschäftstätigkeit Risiken in den Bereichen Korrup tion, Geldwäsche, Menschenrechte sowie Umwelt. Im Zuge unserer E-Mobilitätsstrategie und des entsprechenden Hoch laufs unseres Batteriegeschäfts müssen wir deutlich mehr Rohstoffe einkaufen, deren menschenrechtskonformer Abbau streng überwacht werden muss. In den betroffenen Ländern herrscht in der Regel auch ein hohes Korruptionsrisiko.",fragwürdige Nachhaltigkeitsaussage,0.6829537153244019,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.6829537153244019, 0.20821981132030487, 0.1088264212012291]",Wir müssten auch mit juristischen Konsequenzen und Bußgeldern rechnen. Aus I&C-Sicht ergeben sich aus unserer Geschäftstätigkeit Risiken in den Bereic
Sogenannte Divisional Integrity & Compliance Officer sind in der Regel für mehrere Marken verantwortlich und setzen Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte Integrität und Compliance 110 Compliance-Maßnahmen in ihrem Zuständigkeitsbereich um. Eine Ausnahme bilden die Dr. Ing. h.c. F. Porsche AG und die TRATON SE.,fragwürdige Nachhaltigkeitsaussage,0.37106987833976746,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.37106987833976746, 0.3261840343475342, 0.30274608731269836]",Sogenannte Divisional Integrity & Compliance Officer sind in der Regel für mehrere Marken verantwortlich und setzen Inhalt Unternehmens-DNA | Dekarbon
"Es folgt den fünf international anerkannten ECI-Prinzipien (Ethics and Compliance Initiative): Strategie, Risikomanagement, In tegritäts- und Diskussionskultur sowie Verantwortungsüber nahme. T4I soll nicht nur die konzernweit einheitliche Corporate Governance im Bereich Integrität und Compliance stärken. Ziel des Programms ist auch, die Integritätskultur weiterzuent wickeln. Dazu gehört die Standhaftigkeit, an integren Grund sätzen festzuhalten – unabhängig von ökonomischem oder sozialem Druck.",fragwürdige Nachhaltigkeitsaussage,0.43878307938575745,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.43878307938575745, 0.349151611328125, 0.21206530928611755]","Es folgt den fünf international anerkannten ECI-Prinzipien (Ethics and Compliance Initiative): Strategie, Risikomanagement, In tegritäts- und Diskussi"
So leisten T4I und das ICMS einen wichtigen Beitrag für mehr Nachhaltigkeit im Volkswagen Konzern. Ur sprünglich war die Implementierung bis 2025 geplant.,konkrete Maßnahme,0.4247773587703705,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.4247773587703705, 0.32075193524360657, 0.25447073578834534]",So leisten T4I und das ICMS einen wichtigen Beitrag für mehr Nachhaltigkeit im Volkswagen Konzern. Ur sprünglich war die Implementierung bis 2025 gepl
Die Verantwortung für das weitere Umsetzen und nachhaltige Ver ankern der Maßnahmen liegt nun bei den Konzernmarken und -gesellschaften sowie bei den zuständigen Konzernstellen.,fragwürdige Nachhaltigkeitsaussage,0.580538272857666,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.580538272857666, 0.2739184498786926, 0.14554326236248016]",Die Verantwortung für das weitere Umsetzen und nachhaltige Ver ankern der Maßnahmen liegt nun bei den Konzernmarken und -gesellschaften sowie bei den 
Group Integrity & Compliance DCO and RCO Structure * Divisional Compliance Office ** Regional Compliance Office RCO** Asia Regional I&C Officer RCO** China Regional I&C Officer DCO* SPORT LUXURY Prüfungsausschuss des Aufsichtsrats der Volkswagen AG Konzernvorstandsausschuss Integrität und Compliance (K-VAC) Vorstandsmitglied Integrität und Recht Divisional I&C Officer MAN Energy Solutions Divisional I&C Officer DCO* CORE Divisional I&C Officer DCO* Group Technology Divisional I&C Officer DCO* MOBILITY Divisional I&C Officer DCO* TRUCKS DCO* PROGRESSIVE Divisional I&C Officer Divisional I&C Officer Group Chief Integrity & Compliance Officer GRI 2-24 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 111 Integrität und Compliance in der Praxis Im Rahmen der operativen Umsetzung von I&C ermitteln wir kontinuierlich mögliche Risiken und legen entsprechende Arbeitsschwerpunkte fest.,fragwürdige Nachhaltigkeitsaussage,0.549668550491333,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.549668550491333, 0.23840713500976562, 0.21192435920238495]",Group Integrity & Compliance DCO and RCO Structure * Divisional Compliance Office ** Regional Compliance Office RCO** Asia Regional I&C Officer RCO** 
GRI 2-24 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 112 Neben allgemeinen Trainings bieten die Compliance-Abtei lungen der Volkswagen AG ergänzend zielgruppenspezifische Trainings- und Kommunikationsformate an. Dazu gehören Managementgespräche und Schulungen für Multiplikatoren. Die Trainings widmen sich zwei Schwerpunktthemen: Code of Conduct und Anti-Korruption.,fragwürdige Nachhaltigkeitsaussage,0.36598268151283264,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.36598268151283264, 0.3268345892429352, 0.30718275904655457]",GRI 2-24 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Li
"Sie bestätigen, sich an die Vorgaben zu halten, die eigene Vorbildfunktion für regelkonformes Ver halten zu kennen, Mitarbeiter im Verantwortungsbereich ent sprechend zu sensibilisieren und ihnen aufzuzeigen, wo sie bestimmte Informationen im CoC finden. Teil der Zertifi zierung ist auch, dass die Teilnehmer die Meldepflicht bei Schweren Regelverstößen kennen und eventuelle Interessen konflikte offenlegen. Risikobasiert schulen wir auch Geschäftspartner aus Vertrieb und Beschaffung.",fragwürdige Nachhaltigkeitsaussage,0.4190693199634552,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.4190693199634552, 0.322979211807251, 0.25795140862464905]","Sie bestätigen, sich an die Vorgaben zu halten, die eigene Vorbildfunktion für regelkonformes Ver halten zu kennen, Mitarbeiter im Verantwortungsberei"
"Er wirkt als zentrales Ele ment, um das Bewusstsein für verantwortungsvolles Handeln und Entscheiden zu stärken, leistet Hilfe und vermittelt An sprechpartner. Zum Jahreswechsel 2024 ist eine neue Version des CoC in Kraft getreten. Zusätzliche Inhalte und ein über greifendes, konzernweites Narrativ transportieren eine klare, werteorientierte Haltung und sichern die Anschlussfähigkeit an zukünftige Entwicklungen. Der CoC gilt verpflichtend für alle Beschäftigten des Konzerns.",konkrete Maßnahme,0.49555960297584534,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.49555960297584534, 0.2850949466228485, 0.21934540569782257]","Er wirkt als zentrales Ele ment, um das Bewusstsein für verantwortungsvolles Handeln und Entscheiden zu stärken, leistet Hilfe und vermittelt An sprec"
Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 113 Die Volkswagen AG erfasst systemisch die Zahl der verbind lich zu qualifizierenden permanenten Belegschaft mit einer gültigen Anti-Korruptions-Qualifizierung (Angestellte und Management in Voll- und Teilzeit).,konkrete Maßnahme,0.4300662577152252,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4300662577152252, 0.3072182238101959, 0.26271554827690125]",Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette
"Wir schulen Beschäf tigte und Führungskräfte über Produkt-Compliance und richten Stellen ein, an die Mitarbeiter ihre Fragen richten können. Umwelt-Compliance Das Umwelt-Compliance-Managementsystem legt fest, dass umweltrelevante Aspekte bei allen Strategie-, Planungs- und Entscheidungsprozessen der Marken und Konzerngesellschaf ten zu berücksichtigen sind. Dazu gehört ein Kennzahlensystem, das den Fortschritt bei den Umweltzielen misst.",konkrete Maßnahme,0.48476022481918335,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.48476022481918335, 0.2904614806175232, 0.22477824985980988]","Wir schulen Beschäf tigte und Führungskräfte über Produkt-Compliance und richten Stellen ein, an die Mitarbeiter ihre Fragen richten können. Umwelt-Co"
"GRI 2-26, 2-27, 205-2, 207-2 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte Hinweisgebersystem Meldekanäle im VW Konzern Online-Meldekanal, 24/7-Hotline, E-Mail, Post, persönlich Hinweisgeber intern oder extern Meldekanal extern Ombudsleute (externe Rechtsanwälte) 114 Während der Untersuchung gelten strikte Vertraulichkeit und Geheimhaltung.",konkrete Maßnahme,0.5233467221260071,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5233467221260071, 0.28186318278312683, 0.19479002058506012]","GRI 2-26, 2-27, 205-2, 207-2 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität"
